id,published_at,views,likes,dislikes,comments,length
zB72p2-op5U,2019-06-12T15:58:17Z,180807,3897,0,328,PT4M5S
27bLM4ZJ4qU,2019-05-22T15:00:01Z,294109,4701,0,370,PT9M21S
71oZLogDeSY,2019-11-22T11:00:02Z,269257,4672,0,279,PT9M8S
HlI3TQOd5QM,2019-02-19T20:00:00Z,1290377,7560,0,413,PT10M16S
DTDASnq9BsY,2019-12-30T11:05:28Z,247027,7776,0,286,PT2M13S
YJeQskL-zL0,2019-07-02T18:45:00Z,1907011,13537,0,646,PT11M27S
deSdfZb1l5g,2019-10-06T14:00:09Z,379965,4329,0,186,PT10M22S
MK1J_RFXizk,2019-11-18T17:00:03Z,205394,6964,0,470,PT8M15S
aocd1QIYSp0,2019-05-01T20:00:01Z,448077,3600,0,290,PT11M
z90aPpdKB7Q,2019-05-04T18:00:05Z,50312,1139,0,57,PT1M11S
aa2lL6BGQ3c,2019-09-19T20:00:02Z,1056244,27823,0,2757,PT10M12S
vRNXpZVby1U,2019-05-27T20:00:04Z,721288,14030,0,1340,PT10M14S
OwLb1X-ZFfM,2019-12-29T05:00:04Z,543623,100,0,5,PT22M35S
3vdWH0nNmiw,2019-04-04T19:00:00Z,418062,3971,0,578,PT7M22S
u4TWyD8jkFg,2019-01-28T23:35:48Z,1289252,7340,0,327,PT1H44M1S
NpaXmQMnw3c,2019-06-05T23:51:12Z,247671,7358,0,1067,PT11M34S
tXF7rv4jIAw,2019-01-30T18:52:01Z,357211,17308,0,650,PT3M31S
zjz99-pFtfY,2019-06-04T11:00:10Z,750434,19215,0,1483,PT10M1S
ZXjqC0EBzoM,2019-11-01T17:00:06Z,217917,6127,0,395,PT9M22S
GcVq11rNQ2Q,2019-05-07T18:30:00Z,10354022,144667,0,6417,PT2M12S
thSVZv0tMTk,2019-03-14T03:00:06Z,949607,19074,0,643,PT8M46S
mtXASss7EY0,2019-11-30T09:45:48Z,7304456,20686,0,0,P0D
Q_EjuxvUO70,2019-03-02T23:57:41Z,995322,19172,0,1682,PT22M9S
ar9DyQYCT0A,2019-09-16T14:56:08Z,428729,53,0,1,PT1M20S
ihBLsxMSVRQ,2019-06-12T10:00:07Z,914101,115,0,7,PT20M49S
iU-rrLJG9u0,2019-02-04T12:00:07Z,2360125,32674,0,1066,PT5M5S
qHIk_qdNFy0,2019-05-31T15:59:51Z,17301147,0,0,0,P0D
JnCSsQ4HLww,2019-11-30T03:59:46Z,3259912,15101,0,299,PT7M54S
iI-vZru7orY,2019-06-19T14:18:30Z,5981259,44301,0,4858,PT36S
xJyl75x6hiE,2019-07-27T17:00:08Z,9352507,116685,0,3504,PT4M29S
VdxWtVmWt5U,2019-12-10T00:00:25Z,486738,9220,0,416,PT20M44S
Jf1o8rdqwyE,2019-04-18T19:34:51Z,14777294,135626,0,4727,PT3M35S
i9ZbrsPjZ_g,2019-02-11T18:00:07Z,3422947,48971,0,2702,PT6M5S
VPldeLBhC9U,2019-03-23T01:09:09Z,225818,3265,0,526,PT12M55S
D2BXCzlOe4M,2019-06-16T07:06:44Z,617306,3005,0,46,PT6M53S
9sz5DNk4peA,2019-12-06T21:03:52Z,244256,1634,0,71,PT11M6S
3XNDHW9JGOE,2019-11-29T05:23:58Z,4176103,171,0,12,PT3M15S
rQwFzNi4TtI,2019-08-05T00:00:03Z,8453750,34775,0,1091,PT5M9S
DLSAnjoN70k,2019-08-11T16:45:00Z,7298235,120726,0,6958,PT5M37S
xvVu8Kbpuqg,2019-11-18T20:30:04Z,9640442,169087,0,10548,PT5M49S
RL1TRJRXnFE,2019-01-11T22:32:45Z,346661,5061,0,195,PT2M25S
SmwKGuSroOs,2019-12-18T01:42:50Z,600906,2481,0,94,PT1H50M51S
coYw-eVU0Ks,2019-01-22T07:21:31Z,178061212,0,0,0,P0D
q4tp4KeQRsI,2019-01-12T21:17:48Z,100990,2228,0,156,PT2M53S
UJtl7XMOutE,2019-02-23T08:00:08Z,14579,223,0,0,PT25M52S
w3zH8WINixw,2019-06-20T16:52:43Z,69,10,0,0,PT28S
oaVvnRQFfgg,2019-07-31T10:56:11Z,28,16,0,2,PT15S
cwBtZp3tBdU,2019-01-13T17:49:43Z,110026,2038,0,97,PT3M36S
p78oLioAuqs,2019-12-02T22:57:00Z,984877,23529,0,356,PT4M
_9uubGlzlAY,2019-02-05T17:00:06Z,17214,164,0,9,PT3M54S
hy3BTr43q5M,2019-01-19T13:00:09Z,35390,229,0,25,PT3M56S
8cX4TCDFVZM,2019-07-25T20:05:07Z,209165,6992,0,833,PT5M57S
ioj9tgu-RD4,2019-06-21T04:01:29Z,2627,85,0,8,PT48S
ksnCXYD94I4,2019-04-07T10:13:21Z,6323,140,0,2,PT39S
6IZ2N4EidRU,2019-05-24T15:00:00Z,479578,15602,0,270,PT8M27S
Nx_4SrXbtwI,2019-12-12T14:27:22Z,14772788,187373,0,3820,PT28M2S
Q90RGwuEikk,2019-12-25T21:54:11Z,47656,848,0,118,PT8M35S
k-9TsVLtRI4,2019-10-15T09:00:13Z,4212249,112873,0,3053,PT4M49S
DxmRK6wKP_o,2019-05-23T15:47:33Z,247,19,0,0,PT23S
dDOKD1X2PHs,2019-12-28T11:00:12Z,137965,599,0,77,PT5M12S
eLVJ7UOq5nU,2019-02-20T19:00:01Z,35859,459,0,21,PT4M7S
OW6BxNXTsfU,2019-11-20T11:30:00Z,279223,1916,0,14,PT3M5S
-skE9bCJK7U,2019-07-11T02:54:50Z,1033125,1484,0,181,PT2M45S
5BBix55KqcY,2019-03-08T00:00:00Z,32900,281,0,10,PT4M39S
0n12KOY-Vmc,2019-08-09T15:43:56Z,24361,209,0,3,PT3M13S
E2nzq09riLI,2019-08-30T08:07:42Z,86,11,0,0,PT28S
E7RDduyi2ps,2019-11-29T12:24:27Z,274,5,0,0,PT56S
PTYRl02Ty3w,2019-12-01T00:30:02Z,3632,42,0,6,PT16M15S
UrnLQsHZz-U,2019-04-27T00:40:44Z,2396,111,0,7,PT1M43S
XjJ7o-8SwI4,2019-02-01T00:00:02Z,12363,240,0,6,PT4M9S
VKdIwjDNvGc,2019-11-22T13:33:30Z,2555,18,0,0,PT6M37S
d31wwtoph3M,2019-04-07T01:00:00Z,76055,377,0,43,PT5M40S
eTBeX3Zf3BE,2019-07-20T12:28:15Z,12882,105,0,11,PT17M18S
PuYgZzkeJGg,2019-06-24T13:41:59Z,4511948,34193,0,1709,PT10M2S
nsiAi1mFs0g,2019-06-04T13:44:19Z,7580591,51159,0,2459,PT10M21S
T4nm0t77gpA,2019-02-21T00:00:04Z,85549,593,0,13,PT3M44S
J_rWzqyBsuM,2019-04-06T22:35:02Z,181401,3916,0,106,PT3M56S
ARDJy_KWXgY,2019-03-30T01:16:30Z,303026,3400,0,630,PT12M57S
1WbWUJ9zjNs,2019-05-23T11:08:23Z,6130,52,0,2,PT3M32S
Nx_4SrXbtwI,2019-12-12T14:27:22Z,14772788,187373,0,3820,PT28M2S
T4nm0t77gpA,2019-02-21T00:00:04Z,85549,593,0,13,PT3M44S
a7H36gTnk2k,2019-10-15T19:28:13Z,210044,2441,0,69,PT1M5S
1WbWUJ9zjNs,2019-05-23T11:08:23Z,6130,52,0,2,PT3M32S
J_rWzqyBsuM,2019-04-06T22:35:02Z,181401,3916,0,106,PT3M56S
d31wwtoph3M,2019-04-07T01:00:00Z,76055,377,0,43,PT5M40S
VKdIwjDNvGc,2019-11-22T13:33:30Z,2555,18,0,0,PT6M37S
_LkRQT1Z-vc,2019-08-25T14:00:04Z,537333,7997,0,635,PT10M31S
PTYRl02Ty3w,2019-12-01T00:30:02Z,3632,42,0,6,PT16M15S
eTBeX3Zf3BE,2019-07-20T12:28:15Z,12882,105,0,11,PT17M18S
PuYgZzkeJGg,2019-06-24T13:41:59Z,4511948,34193,0,1709,PT10M2S
nsiAi1mFs0g,2019-06-04T13:44:19Z,7580591,51159,0,2459,PT10M21S
HfInepwv_qM,2019-02-22T02:30:19Z,18380,503,0,21,PT3M36S
LMtUy5rUFR0,2019-07-06T12:27:44Z,27840,210,0,35,PT17M33S
-7JFh-QrhCU,2019-01-04T08:26:40Z,1499580,9778,0,386,PT48M19S
GmmAgwyUb00,2019-10-30T07:11:07Z,133675,4310,0,8,PT16S
4o5SqZHn9nA,2019-09-13T11:28:07Z,239559,1574,0,31,PT11M17S
aiwOfdzjICE,2019-12-24T05:25:19Z,4886,73,0,2,PT57S
RnkLOE0m7p8,2019-12-24T05:24:58Z,610,7,0,0,PT1M
I29guXT-7As,2019-12-24T05:25:10Z,541,5,0,0,PT56S
2yRiPb1ltT4,2019-04-14T13:00:00Z,29071,170,0,59,PT17M8S
3zG34kAVIwU,2019-04-01T08:51:34Z,828102,24,0,0,PT1M37S
V6VxxUddOrw,2019-05-26T12:28:45Z,150054,742,0,117,PT16M37S
UQPXSyLv86U,2019-08-04T17:49:45Z,3754,31,0,0,PT7M56S
aBR2yW7m3KU,2019-04-20T23:01:43Z,105,7,0,0,PT56S
GwH9xyrwVbM,2019-12-18T13:45:00Z,16959,207,0,25,PT17M14S
4hWYrWzAXBc,2019-11-23T02:00:00Z,1254152,6731,0,185,PT6M58S
JJ46MguQoJE,2019-06-20T06:29:18Z,976496,4419,0,111,PT4M30S
ilTIrKgO_ZE,2019-07-20T07:06:07Z,6315107,25210,0,214,PT6M35S
efF92rl95NQ,2019-07-19T11:28:19Z,780437,12991,0,577,PT12M21S
SGnAUJoI8GQ,2019-05-09T11:26:02Z,232573,2010,0,82,PT43M46S
6o6jPZOKepQ,2019-07-07T23:58:18Z,290629,7129,0,457,PT26M16S
MxVVdCgHghQ,2019-10-02T06:10:06Z,553,0,0,0,PT16S
PuYgZzkeJGg,2019-06-24T13:41:59Z,4511948,34193,0,1709,PT10M2S
nsiAi1mFs0g,2019-06-04T13:44:19Z,7580591,51159,0,2459,PT10M21S
HfInepwv_qM,2019-02-22T02:30:19Z,18380,503,0,21,PT3M36S
LMtUy5rUFR0,2019-07-06T12:27:44Z,27840,210,0,35,PT17M33S
-7JFh-QrhCU,2019-01-04T08:26:40Z,1499580,9778,0,386,PT48M19S
GmmAgwyUb00,2019-10-30T07:11:07Z,133675,4310,0,8,PT16S
LPv7Dit9sSU,2019-09-26T07:56:33Z,363586,3279,0,112,PT11M26S
4o5SqZHn9nA,2019-09-13T11:28:07Z,239559,1574,0,31,PT11M17S
aiwOfdzjICE,2019-12-24T05:25:19Z,4886,73,0,2,PT57S
RnkLOE0m7p8,2019-12-24T05:24:58Z,610,7,0,0,PT1M
I29guXT-7As,2019-12-24T05:25:10Z,541,5,0,0,PT56S
2yRiPb1ltT4,2019-04-14T13:00:00Z,29071,170,0,59,PT17M8S
V6VxxUddOrw,2019-05-26T12:28:45Z,150054,742,0,117,PT16M37S
UQPXSyLv86U,2019-08-04T17:49:45Z,3754,31,0,0,PT7M56S
aBR2yW7m3KU,2019-04-20T23:01:43Z,105,7,0,0,PT56S
GwH9xyrwVbM,2019-12-18T13:45:00Z,16959,207,0,25,PT17M14S
4hWYrWzAXBc,2019-11-23T02:00:00Z,1254152,6731,0,185,PT6M58S
JJ46MguQoJE,2019-06-20T06:29:18Z,976496,4419,0,111,PT4M30S
ilTIrKgO_ZE,2019-07-20T07:06:07Z,6315107,25210,0,214,PT6M35S
efF92rl95NQ,2019-07-19T11:28:19Z,780437,12991,0,577,PT12M21S
6_SqW5byDMo,2019-10-30T11:00:00Z,310467,4176,0,415,PT8M9S
SGnAUJoI8GQ,2019-05-09T11:26:02Z,232573,2010,0,82,PT43M46S
6o6jPZOKepQ,2019-07-07T23:58:18Z,290629,7129,0,457,PT26M16S
MxVVdCgHghQ,2019-10-02T06:10:06Z,553,0,0,0,PT16S
XJoWO-xlVTk,2019-12-29T18:00:04Z,1919799,81236,0,2255,PT3M48S
LyHcjgwFxkk,2019-06-13T04:39:54Z,203992,1326,0,31,PT6M21S
Ngja0eQ9mpk,2019-11-11T06:44:30Z,267,0,0,0,PT19S
AU3TR4PKvTA,2019-11-02T03:01:50Z,355,0,0,0,PT4S
iw8iprGMmPU,2019-11-29T12:14:28Z,593,5,0,0,PT31S
VduMMamAVdI,2019-05-23T11:53:36Z,168,12,0,0,PT27S
rBdV1iam5Ts,2019-03-03T05:54:10Z,6098,63,0,6,PT55S
aDYZuHLfQmw,2019-04-30T02:00:01Z,752581,4366,0,87,PT4M43S
NSBabkVHeNE,2019-07-18T06:10:22Z,1587105,5293,0,105,PT6M48S
79UGt02ow5o,2019-02-22T22:25:47Z,3584,65,0,11,PT2M57S
JjmX_PLgovk,2020-10-21T07:40:42Z,2718290,182789,0,987,PT45S
MXOypGSnHzI,2020-05-04T19:30:00Z,238515,7038,0,448,PT2M35S
hMDsmKRO8YI,2020-02-29T20:07:18Z,10985911,199213,0,13994,PT2M3S
CdZlocIhZfo,2020-11-12T15:42:44Z,791955,73,0,4,PT11S
zVTbThoLTLI,2020-04-20T06:55:11Z,385864,278,0,3,PT2M30S
qTE6hE1a_vU,2020-04-24T17:00:28Z,1293243,27972,0,1429,PT1M40S
JmohuhGTOFA,2020-05-29T20:30:00Z,1999104,51815,0,2235,PT2M14S
U6x1APTCfXw,2020-08-14T15:00:11Z,11446333,41349,0,1242,PT2M56S
7NOSDKb0HlU,2020-03-21T13:58:03Z,34502122,319093,0,2,P0D
NVGuFdX5guE,2020-01-26T10:15:14Z,4775601,225877,0,8663,PT6M24S
5yx6BWlEVcY,2020-03-21T13:21:02Z,49995834,371477,0,8,P0D
tL2X3Fy0BUQ,2020-04-14T22:00:30Z,17493074,217208,0,9536,PT1M40S
hsWr_JWTZss,2020-03-01T18:15:00Z,10618031,305848,0,10222,PT6M42S
hlFkzt6BQ60,2020-04-09T22:24:00Z,184608,1332,0,74,PT2M30S
erUTqlcsDJI,2020-09-17T03:16:18Z,498414,6265,0,0,P0D
cbIsdtIi4Sw,2020-09-08T16:48:17Z,1052603,10564,0,709,PT2M25S
jL_2QADpB48,2020-04-08T19:00:11Z,4151997,43379,0,2741,PT2M31S
COmW6r23zas,2020-07-10T18:00:11Z,2982726,96766,0,3786,PT4M31S
i4Gg7V76rM0,2020-03-25T17:00:13Z,5683796,64531,0,2656,PT1M25S
VOJ6M1k0gO4,2020-10-26T21:15:00Z,13100083,160857,0,7323,PT4M31S
4AKrtL9wBmU,2020-12-31T22:14:34Z,10289814,60982,0,0,P0D
QLK2DYoCH7s,2020-09-18T02:45:09Z,1510199,139517,0,6787,PT3M47S
3YFeE1eDlD0,2020-05-30T16:45:14Z,7465885,256025,0,7170,PT4M49S
4PciKCq-5pI,2020-04-14T01:42:58Z,278776,5455,0,240,PT5M34S
snAhsXyO3Ck,2020-04-30T18:41:38Z,5358313,317586,0,13207,PT10M59S
tNGk9ctP7bY,2020-07-21T02:01:19Z,190773,18,0,1,PT2M47S
JDm2tdYvKSU,2020-02-27T18:12:06Z,406481,26,0,0,PT1M1S
9vkncb3Y8ks,2020-12-30T18:30:01Z,2781453,49021,0,2217,PT4M33S
I_GDNpn2Q04,2020-12-22T11:00:03Z,379493,13196,0,548,PT3M12S
dDYFiq1l5Dg,2020-09-30T15:45:12Z,8953862,218247,0,10260,PT12M2S
zG43qvo-0C4,2020-09-22T20:17:06Z,368266,106,0,3,PT3M55S
boezS4C_MFc,2020-10-12T13:15:15Z,9501129,239712,0,9246,PT10M29S
Da0AS7D59gc,2020-09-22T06:45:00Z,5286968,16,0,1,PT1M7S
XWq5kBlakcQ,2020-04-21T11:15:18Z,84878682,130613,0,0,P0D
K97kglKj5pU,2020-07-14T11:00:10Z,169377,0,0,644,PT7M47S
mpUGfvl27RM,2020-04-23T14:46:20Z,842046,21397,0,1355,PT5M24S
3SEfFauRHEw,2020-02-16T18:54:50Z,899262,17548,0,1819,PT6M23S
yzz5UG0RHVI,2020-08-26T17:18:51Z,198443,16,0,0,PT31S
EhLG2BGRqcw,2020-07-02T08:49:23Z,211335,4,0,0,PT15S
nw6doObQWEc,2020-09-18T08:30:02Z,7253,296,0,50,PT28M31S
6zvK812dBrw,2020-03-06T13:45:11Z,7595587,68638,0,3200,PT4M57S
iBmdcYt6uxg,2020-08-31T19:05:12Z,1460897,235,0,28,PT4M8S
_D1JFEs3PKk,2020-08-11T08:01:54Z,342985,11433,0,362,PT2M10S
HpMeDDsDf7M,2020-03-29T17:00:06Z,365027,0,0,295,PT8M19S
-bNL9TZM33E,2020-01-18T17:38:22Z,234249,7108,0,1173,PT8M41S
DJ2A_ilSX8U,2020-11-19T00:41:02Z,325324,14536,0,1297,PT2M19S
Cs8bMZu4n8I,2020-03-11T03:00:05Z,221095,0,0,308,PT6M45S
cbIsdtIi4Sw,2020-09-08T16:48:17Z,1052603,10564,0,709,PT2M25S
t7Pa0c0d_lY,2020-05-13T12:13:14Z,449957,41598,0,269,PT8S
WjIelGHOTZk,2020-08-29T11:00:09Z,183915,0,0,737,PT9M7S
3VnI8BOVarc,2020-06-12T13:34:46Z,218669,5036,0,983,PT5M41S
jY1cLNXPzk8,2020-02-19T01:01:32Z,1008539,23532,0,1857,PT10M48S
eLgYStIW3DQ,2020-05-26T20:58:52Z,1192374,11619,0,360,PT9M11S
GXtWee415-4,2020-12-30T23:15:01Z,278831,1522,0,13,PT11M17S
FHdAk2cYCvY,2020-08-30T14:32:42Z,7313868,52762,0,1770,PT2M27S
gNDCxHn17h0,2020-07-09T02:55:17Z,23,35783,0,8527,PT2M55S
742rjaRrGXU,2020-05-27T04:40:42Z,253925,5265,0,315,PT4M47S
NXIPmpXZXQM,2020-12-11T14:00:19Z,654779,7232,0,385,PT9M1S
aP3Bp91VDfE,2020-07-08T18:59:05Z,193583,4890,0,216,PT11M11S
6zvK812dBrw,2020-03-06T13:45:11Z,7595587,68638,0,3200,PT4M57S
bSHDybxnF0U,2020-07-19T15:33:15Z,388763,3755,0,66,PT10M5S
xN44mHyftOk,2020-05-13T21:00:17Z,157008,2439,0,77,PT11M53S
2yGKeiVxm5I,2020-09-25T11:04:47Z,597453,6,0,1,PT42S
VOJ6M1k0gO4,2020-10-26T21:15:00Z,13100083,160857,0,7323,PT4M31S
NawVFAYafW8,2020-04-25T00:20:12Z,194202,1668,0,47,PT10M9S
Ad0xCnhC4QA,2020-07-03T19:08:24Z,673015,9802,0,298,PT7M27S
4PciKCq-5pI,2020-04-14T01:42:58Z,278776,5455,0,240,PT5M34S
HcfSBr_KhzQ,2020-09-20T15:00:07Z,439450,6741,0,431,PT9M22S
1VOk1kedydc,2020-05-22T18:45:25Z,340237,2944,0,206,PT11M54S
JjmX_PLgovk,2020-10-21T07:40:42Z,2718290,182789,0,987,PT45S
JmohuhGTOFA,2020-05-29T20:30:00Z,1999104,51815,0,2235,PT2M14S
xR-P59xivZU,2020-11-08T15:45:02Z,4398516,26011,0,637,PT1H19M41S
A5GkCGkF11U,2020-04-21T14:45:01Z,1837359,27653,0,483,PT9M47S
i9Josw4T9JQ,2020-11-08T03:44:44Z,84932,864,0,29,PT6M19S
bx_ZleUGEos,2020-02-28T11:00:14Z,247091,0,0,344,PT8M35S
oXH2U7BD1gI,2020-08-20T15:41:36Z,2241716,11285,0,430,PT10M41S
jdJoOhqCipA,2020-01-08T06:59:28Z,2073696683,1819651,0,2,P0D
xrIl5_8jjas,2020-08-28T07:00:08Z,194849,1509,0,0,PT33M57S
xL0ch83RAK8,2020-10-12T04:48:11Z,205882104,87202,0,0,P0D
K2Pp42lJj9U,2020-01-03T12:00:03Z,339216,4462,0,397,PT5M27S
w0sxm9CCNIo,2020-10-23T09:00:24Z,374359,2792,0,52,PT4M43S
Uw_SXtEA7uU,2020-01-30T17:00:13Z,4335783,90149,0,3936,PT8M38S
L9VBoIK3Chw,2020-06-10T23:12:39Z,1047018,60863,0,1488,PT8M53S
YVhFSj59BSw,2020-08-04T13:00:08Z,293763,1233,0,251,PT5M57S
v05c9htFCpw,2020-12-16T03:25:58Z,1604493,19950,0,1069,PT6M48S
sAYGQN_xzrI,2020-03-18T15:00:32Z,3283939,72275,0,2430,PT1M47S
3phm_Ym7Xbw,2020-10-18T22:00:11Z,1967694,8522,0,298,PT6M47S
8LDbIsnsOAg,2020-12-10T20:21:46Z,240027,7643,0,1287,PT9M45S
p6XPAC881J8,2020-04-30T09:17:17Z,597322,3526,0,86,PT9M43S
CDraz1znet4,2020-12-17T10:15:42Z,1162565,16,0,0,PT45S
Icl-ioRHAdo,2020-12-02T15:15:01Z,630350,5405,0,273,PT10M35S
fZZKYKeoX4k,2020-07-01T16:09:30Z,3525470,14752,0,539,PT11M13S
yiWbWFqLDiE,2020-02-14T14:00:12Z,24511476,484998,0,26388,PT6M58S
z50C11sHxBw,2020-12-02T12:52:25Z,191392,853,0,16,PT1M1S
bPpwv5kohuU,2020-12-11T14:10:19Z,159699,1351,0,23,PT3M11S
_fHIGGYvbnY,2020-12-06T01:54:29Z,146298,12296,0,64,PT39S
_YsXw4wKZKU,2020-12-09T01:34:48Z,521283,1950,0,57,PT3M
fHej55Fz5qE,2020-07-27T07:25:07Z,4247300,92073,0,2314,PT8M50S
yf9R-CIEVZE,2020-12-24T17:38:13Z,5135,190,0,10,PT31S
O5-1oolQVD0,2020-03-16T22:59:30Z,221154,5102,0,92,PT3M18S
8SnLeGceEDU,2020-03-29T03:38:35Z,2062,116,0,0,PT41S
yf9R-CIEVZE,2020-12-24T17:38:13Z,5135,190,0,10,PT31S
O5-1oolQVD0,2020-03-16T22:59:30Z,221154,5102,0,92,PT3M18S
8SnLeGceEDU,2020-03-29T03:38:35Z,2062,116,0,0,PT41S
u7JKCHXJUso,2020-10-20T09:06:23Z,872463,3370,0,0,PT2M
YwqZa5aSZcg,2020-12-11T13:46:44Z,667342,40,0,3,PT30S
s9AZ_yXuSjQ,2020-06-08T07:37:47Z,20426,559,0,65,PT3M51S
bK6PmYpEziE,2020-07-06T23:04:27Z,256787,3100,0,81,PT10M2S
poltBywtVfc,2020-06-20T04:37:44Z,238216,0,0,0,PT2M16S
soNguXYfH0E,2020-12-05T21:27:50Z,32399,1654,0,70,PT2M5S
CUDFOBE0SSM,2020-11-11T18:00:19Z,22582,591,0,56,PT3M10S
s2M39S21mpY,2020-12-08T10:33:53Z,2204048,12630,0,184,PT29M5S
zLUws21-Cx4,2020-12-06T19:00:13Z,1192,72,0,6,PT5M14S
eKD-5aAZh9A,2020-01-17T09:39:56Z,98532,3643,0,70,PT58S
8knMGKtor8E,2020-11-18T18:00:14Z,73356,2615,0,55,PT2M59S
27BHPP_cY9g,2020-12-02T04:50:27Z,1177355,393,0,139,PT1M
DFBbkkk13QE,2020-11-18T18:22:17Z,41125,683,0,17,PT1M1S
eTJcohtIGcw,2020-12-01T09:46:09Z,1115050,511,0,0,PT1M
6aA59EN6lu8,2020-10-30T14:20:13Z,2984,63,0,11,PT3M9S
-g-WUH38xeE,2020-07-03T18:00:13Z,92823,3187,0,74,PT4M2S
zYmuB6JqV7Q,2020-11-27T18:00:15Z,64982,2662,0,69,PT1M31S
P2zDYmw-Wzs,2020-05-27T15:00:11Z,275183,11416,0,827,PT3M49S
jpeC8ByMbVQ,2020-11-19T15:00:35Z,491501,12073,0,4116,PT6M45S
1j-SRIO9-8I,2020-03-29T21:58:14Z,144982,1448,0,26,PT1H16M2S
lzxHKOqPw7Y,2020-05-30T17:00:02Z,9610,289,0,8,PT2M49S
YIuIR2o79W0,2020-05-27T16:00:22Z,318706,3852,0,86,PT10M31S
btimyKheR-4,2020-12-19T04:13:33Z,317803,2367,0,39,PT7M28S
5tcQtfU_C_k,2020-07-06T01:00:10Z,237466,4910,0,572,PT10M12S
FoNn00eH6gM,2020-08-19T12:58:14Z,18202,247,0,102,PT11M21S
qbl9k0eQS48,2020-12-04T10:00:09Z,51806,640,0,24,PT3M40S
x445Zp79VrY,2020-01-23T14:06:02Z,103140,948,0,133,PT7M48S
UnlYsJMxieg,2020-12-28T01:07:17Z,120465,2894,0,26,PT4M
nPyIirLCzGI,2020-09-01T06:02:05Z,1157404,10832,0,1093,PT1H49M59S
wuQTBoU7vvw,2020-05-15T11:08:01Z,271768,20622,0,150,PT31S
cU0fgxx7NDI,2020-04-11T17:00:06Z,81709,1754,0,38,PT3M37S
CLrYfQhbu_8,2020-11-15T15:27:55Z,531800,10738,0,324,PT59M53S
Vh8DeTxN7wE,2020-05-23T16:00:23Z,1005425,19177,0,219,PT6M26S
R9b_wrh5h8I,2020-09-29T05:39:27Z,5255,0,0,0,PT24S
M2kqhFzKPdU,2020-08-29T14:09:01Z,942,0,0,0,PT48S
cPkJm0GJsgs,2020-09-25T04:47:48Z,1310,0,0,0,PT41S
HF3d015bBwA,2020-12-08T10:30:01Z,18161,83,0,0,PT8M19S
Z9jh3erS1w4,2020-11-11T11:05:37Z,10782,91,0,0,PT14S
_jM1Q7Y89q4,2020-07-16T11:38:51Z,284699,6271,0,73,PT3M35S
Sa0hHWf0NY8,2020-12-18T13:37:43Z,309668,16307,0,189,PT20S
eu6GTHJj5vY,2020-04-17T11:30:05Z,105362,528,0,24,PT1H49M9S
bS8cxrgJvNA,2020-10-28T14:58:03Z,3618,0,0,0,PT30S
A_Reqt7RXcc,2020-12-12T14:37:44Z,1295,129,0,3,PT37S
yW2QVcBMCWI,2020-09-11T14:23:36Z,1207,0,0,0,PT43S
2_Z0OhUXJ_k,2020-09-24T03:48:49Z,894,0,0,0,PT31S
GroK1V8Oz1Y,2020-09-01T10:40:42Z,47215,2332,0,0,PT16S
uQF6PVLHthU,2020-08-30T12:54:47Z,595315,1853,0,7,PT5M50S
Hiu1HwWrRm4,2020-08-14T12:00:11Z,18185,430,0,31,PT3M3S
jqkGDKiYvOs,2021-01-23T15:29:12Z,6015690,365837,0,2652,PT58S
VtPsXzlzVNM,2021-08-09T22:18:33Z,5767497,405587,0,1482,PT33S
TiJV3jjUtng,2021-05-27T16:51:18Z,392569,1488,0,0,PT37S
mFEKmmGZCxg,2021-11-13T05:54:59Z,9527162,563950,0,2260,PT49S
kzkChigcPTw,2021-12-18T17:22:13Z,16632,1396,0,20,PT36S
4kptlrzcCfc,2021-10-12T16:52:39Z,22215672,1694200,0,50250,PT11S
_QbmYhrzie0,2021-04-04T19:30:01Z,7524536,504455,0,2239,PT57S
-FBwZtuJtMw,2021-05-10T21:35:40Z,3338031,246751,0,18812,PT3M30S
AhJpav2rjac,2021-08-18T14:11:48Z,2773376,797,0,6,PT46S
SBaIxNCV4KU,2021-12-13T03:26:05Z,8104332,647623,0,42500,PT55S
dOdPoU1ncOc,2021-08-06T19:00:30Z,3472920,63589,0,2364,PT2M3S
9UMxZofMNbA,2021-06-13T11:10:55Z,45612493,224630,0,0,P0D
A0Qav559BM4,2021-12-28T00:30:12Z,2301745,87251,0,4438,PT2M15S
2s7u4L6mtmE,2021-12-31T04:20:55Z,3579748,17078,0,735,PT2M15S
py8m3ELi5_Y,2021-08-19T00:00:55Z,151826,67,0,6,PT1M38S
pUF5esTscZI,2021-03-26T21:00:14Z,7687537,369478,0,19862,PT8M44S
9LMr5XTgeyI,2021-08-09T11:45:13Z,4511316,216284,0,6930,PT8M56S
Lz7Drdz-vLg,2021-01-10T05:00:11Z,7987730,103857,0,2327,PT3M3S
mhJRzQsLZGg,2021-07-12T17:07:47Z,67664816,113806,0,0,P0D
J90L73YOR3k,2021-07-05T19:06:40Z,3364152,64517,0,1778,PT1M51S
yFwPswAfvqw,2021-06-06T20:05:55Z,1525949,32175,0,1179,PT2M25S
oHdW4Fafn8M,2021-09-17T16:00:22Z,1528181,27269,0,772,PT12M31S
aoAx0hfew2c,2021-03-14T20:00:00Z,1518686,35871,0,2672,PT2M3S
64Qfx-PZ2Qk,2021-09-23T17:02:16Z,2726071,68841,0,3048,PT2M45S
1ynspvn8KSs,2021-09-16T18:15:11Z,13196691,229994,0,7493,PT2M42S
